monitoring_session_id,id,prediction_id,severity,title,description,status,acknowledged_at,created_at,acknowledged_by_user_id
20,1807,7138,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.7587.,ACTIVE,,2026-09-17 09:14:28.185217+00,
20,1808,7139,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.7580.,ACTIVE,,2026-09-17 09:14:41.291866+00,
20,1809,7140,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.7580.,ACTIVE,,2026-09-17 09:14:41.291867+00,
20,1810,7141,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.7564.,ACTIVE,,2026-09-17 09:14:41.291868+00,
20,1811,7142,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.7546.,ACTIVE,,2026-09-17 09:14:41.291868+00,
20,1812,7143,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.7587.,ACTIVE,,2026-09-17 09:14:41.291868+00,
20,1813,7144,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.7560.,ACTIVE,,2026-09-17 09:14:41.291868+00,
20,1814,7145,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.5217.,ACTIVE,,2026-09-17 09:14:41.291868+00,
20,1815,7146,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.7573.,ACTIVE,,2026-09-17 09:14:41.291869+00,
20,1816,7147,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.7581.,ACTIVE,,2026-09-17 09:14:41.291869+00,
20,1817,7148,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.7560.,ACTIVE,,2026-09-17 09:14:41.291869+00,
20,1818,7149,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.7581.,ACTIVE,,2026-09-17 09:14:41.291869+00,
21,1819,7196,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.7931.,ACTIVE,,2026-09-17 09:35:40.527609+00,
21,1820,7197,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.8231.,ACTIVE,,2026-09-17 09:35:40.52761+00,
21,1821,7200,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9960.,ACTIVE,,2026-09-17 09:35:40.527611+00,
21,1822,7201,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9874.,ACTIVE,,2026-09-17 09:35:40.527611+00,
21,1823,7202,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.7452.,ACTIVE,,2026-09-17 09:35:40.527611+00,
21,1824,7203,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9930.,ACTIVE,,2026-09-17 09:35:40.527611+00,
21,1825,7204,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.8645.,ACTIVE,,2026-09-17 09:35:40.527612+00,
21,1826,7205,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9960.,ACTIVE,,2026-09-17 09:35:40.527612+00,
21,1827,7207,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9808.,ACTIVE,,2026-09-17 09:35:40.527612+00,
21,1828,7208,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9635.,ACTIVE,,2026-09-17 09:35:40.527612+00,
21,1829,7209,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.7518.,ACTIVE,,2026-09-17 09:35:40.527613+00,
21,1830,7210,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9690.,ACTIVE,,2026-09-17 09:35:40.527613+00,
21,1831,7212,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9960.,ACTIVE,,2026-09-17 09:35:40.527613+00,
21,1832,7213,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.7791.,ACTIVE,,2026-09-17 09:35:40.527613+00,
21,1833,7214,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9956.,ACTIVE,,2026-09-17 09:35:40.527614+00,
21,1834,7216,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9910.,ACTIVE,,2026-09-17 09:35:40.527614+00,
21,1835,7218,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9913.,ACTIVE,,2026-09-17 09:35:40.527614+00,
21,1836,7219,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.7440.,ACTIVE,,2026-09-17 09:35:40.527614+00,
21,1837,7220,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9824.,ACTIVE,,2026-09-17 09:35:40.527614+00,
21,1838,7221,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.7668.,ACTIVE,,2026-09-17 09:35:40.527615+00,
21,1839,7222,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9386.,ACTIVE,,2026-09-17 09:35:40.527615+00,
21,1840,7224,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9913.,ACTIVE,,2026-09-17 09:35:40.527615+00,
21,1841,7225,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.7752.,ACTIVE,,2026-09-17 09:35:40.527615+00,
21,1842,7226,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9960.,ACTIVE,,2026-09-17 09:35:40.527615+00,
21,1843,7227,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.7169.,ACTIVE,,2026-09-17 09:35:40.527616+00,
21,1844,7228,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9960.,ACTIVE,,2026-09-17 09:35:40.527616+00,
21,1845,7229,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.5448.,ACTIVE,,2026-09-17 09:35:40.527616+00,
21,1846,7230,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9960.,ACTIVE,,2026-09-17 09:35:40.527616+00,
21,1847,7231,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.7474.,ACTIVE,,2026-09-17 09:35:40.527617+00,
21,1848,7232,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9960.,ACTIVE,,2026-09-17 09:35:40.527617+00,
21,1849,7233,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.8477.,ACTIVE,,2026-09-17 09:35:40.527617+00,
21,1850,7234,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9815.,ACTIVE,,2026-09-17 09:35:40.527617+00,
21,1851,7235,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9944.,ACTIVE,,2026-09-17 09:35:40.527617+00,
21,1852,7236,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.7791.,ACTIVE,,2026-09-17 09:35:40.527618+00,
21,1853,7237,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9960.,ACTIVE,,2026-09-17 09:35:40.527618+00,
21,1854,7238,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.7474.,ACTIVE,,2026-09-17 09:35:40.527618+00,
21,1855,7239,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.6888.,ACTIVE,,2026-09-17 09:35:40.527618+00,
21,1856,7241,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.6812.,ACTIVE,,2026-09-17 09:35:40.527618+00,
21,1857,7242,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9960.,ACTIVE,,2026-09-17 09:35:58.988879+00,
21,1858,7244,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9433.,ACTIVE,,2026-09-17 09:35:58.98888+00,
21,1859,7246,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9863.,ACTIVE,,2026-09-17 09:35:58.988881+00,
21,1860,7248,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9960.,ACTIVE,,2026-09-17 09:35:58.988881+00,
21,1861,7249,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.8645.,ACTIVE,,2026-09-17 09:35:58.988881+00,
21,1862,7250,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9937.,ACTIVE,,2026-09-17 09:35:58.988881+00,
21,1863,7251,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.8645.,ACTIVE,,2026-09-17 09:35:58.988882+00,
21,1864,7252,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9911.,ACTIVE,,2026-09-17 09:35:58.988882+00,
21,1865,7253,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.7791.,ACTIVE,,2026-09-17 09:35:58.988882+00,
21,1866,7254,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9930.,ACTIVE,,2026-09-17 09:35:58.988882+00,
21,1867,7255,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.7360.,ACTIVE,,2026-09-17 09:35:58.988882+00,
21,1868,7256,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9808.,ACTIVE,,2026-09-17 09:35:58.988883+00,
21,1869,7258,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9960.,ACTIVE,,2026-09-17 09:35:58.988883+00,
21,1870,7259,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 1.0000.,ACTIVE,,2026-09-17 09:35:58.988883+00,
21,1871,7260,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.7360.,ACTIVE,,2026-09-17 09:35:58.988883+00,
21,1872,7261,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.8645.,ACTIVE,,2026-09-17 09:35:58.988883+00,
21,1873,7262,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9956.,ACTIVE,,2026-09-17 09:35:58.988884+00,
21,1874,7263,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.5539.,ACTIVE,,2026-09-17 09:35:58.988884+00,
21,1875,7264,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9960.,ACTIVE,,2026-09-17 09:35:58.988884+00,
21,1876,7265,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.7440.,ACTIVE,,2026-09-17 09:35:58.988884+00,
21,1877,7266,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9340.,ACTIVE,,2026-09-17 09:35:58.988884+00,
21,1878,7268,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9767.,ACTIVE,,2026-09-17 09:35:58.988885+00,
21,1879,7270,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9960.,ACTIVE,,2026-09-17 09:35:58.988885+00,
21,1880,7271,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.6151.,ACTIVE,,2026-09-17 09:35:58.988885+00,
21,1881,7272,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9960.,ACTIVE,,2026-09-17 09:35:58.988885+00,
21,1882,7273,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.8645.,ACTIVE,,2026-09-17 09:35:58.988886+00,
21,1883,7274,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9706.,ACTIVE,,2026-09-17 09:35:58.988886+00,
21,1884,7275,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.7868.,ACTIVE,,2026-09-17 09:35:58.988886+00,
21,1885,7276,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.8477.,ACTIVE,,2026-09-17 09:35:58.988886+00,
21,1886,7278,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9960.,ACTIVE,,2026-09-17 09:35:58.988886+00,
21,1887,7279,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.7828.,ACTIVE,,2026-09-17 09:35:58.988887+00,
21,1888,7280,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9960.,ACTIVE,,2026-09-17 09:35:58.988887+00,
21,1889,7281,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.8477.,ACTIVE,,2026-09-17 09:35:58.988887+00,
21,1890,7282,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9887.,ACTIVE,,2026-09-17 09:35:58.988887+00,
21,1891,7283,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.7474.,ACTIVE,,2026-09-17 09:35:58.988887+00,
21,1892,7284,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9960.,ACTIVE,,2026-09-17 09:35:58.988888+00,
21,1893,7286,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9889.,ACTIVE,,2026-09-17 09:35:58.988888+00,
21,1894,7287,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.7448.,ACTIVE,,2026-09-17 09:35:58.988888+00,
21,1895,7288,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9913.,ACTIVE,,2026-09-17 09:35:58.988888+00,
21,1896,7289,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.7688.,ACTIVE,,2026-09-17 09:35:58.988888+00,
21,1897,7290,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9927.,ACTIVE,,2026-09-17 09:35:58.988889+00,
21,1898,7291,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.8645.,ACTIVE,,2026-09-17 09:35:58.988889+00,
21,1899,7292,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9913.,ACTIVE,,2026-09-17 09:35:58.988889+00,
21,1900,7294,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9930.,ACTIVE,,2026-09-17 09:35:58.988889+00,
21,1901,7295,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.7828.,ACTIVE,,2026-09-17 09:35:58.988889+00,
21,1902,7296,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9960.,ACTIVE,,2026-09-17 09:35:58.98889+00,
21,1903,7297,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.7816.,ACTIVE,,2026-09-17 09:35:58.98889+00,
21,1904,7298,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9960.,ACTIVE,,2026-09-17 09:35:58.98889+00,
21,1905,7299,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.7688.,ACTIVE,,2026-09-17 09:35:58.98889+00,
21,1906,7300,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9910.,ACTIVE,,2026-09-17 09:35:58.98889+00,
21,1907,7301,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.8645.,ACTIVE,,2026-09-17 09:35:58.988891+00,
21,1908,7302,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9913.,ACTIVE,,2026-09-17 09:35:58.988891+00,
21,1909,7304,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9960.,ACTIVE,,2026-09-17 09:35:58.988891+00,
21,1910,7305,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.8645.,ACTIVE,,2026-09-17 09:35:58.988891+00,
21,1911,7306,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9960.,ACTIVE,,2026-09-17 09:35:58.988891+00,
21,1912,7307,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.7791.,ACTIVE,,2026-09-17 09:35:58.988892+00,
21,1913,7308,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9890.,ACTIVE,,2026-09-17 09:35:58.988892+00,
21,1914,7310,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9848.,ACTIVE,,2026-09-17 09:35:58.988892+00,
21,1915,7312,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9913.,ACTIVE,,2026-09-17 09:35:58.988892+00,
21,1916,7313,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.7791.,ACTIVE,,2026-09-17 09:35:58.988892+00,
21,1917,7314,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9944.,ACTIVE,,2026-09-17 09:35:58.988893+00,
21,1918,7315,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.5550.,ACTIVE,,2026-09-17 09:35:58.988893+00,
21,1919,7316,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9863.,ACTIVE,,2026-09-17 09:35:58.988893+00,
21,1920,7317,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.5484.,ACTIVE,,2026-09-17 09:35:58.988893+00,
21,1921,7318,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9960.,ACTIVE,,2026-09-17 09:35:58.988893+00,
21,1922,7320,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9913.,ACTIVE,,2026-09-17 09:35:58.988894+00,
21,1923,7321,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.8645.,ACTIVE,,2026-09-17 09:35:58.988894+00,
21,1924,7322,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9937.,ACTIVE,,2026-09-17 09:35:58.988894+00,
21,1925,7323,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.7169.,ACTIVE,,2026-09-17 09:35:58.988894+00,
21,1926,7324,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9913.,ACTIVE,,2026-09-17 09:35:58.988894+00,
21,1927,7326,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9849.,ACTIVE,,2026-09-17 09:35:58.988895+00,
21,1928,7328,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9897.,ACTIVE,,2026-09-17 09:35:58.988895+00,
21,1929,7329,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.8645.,ACTIVE,,2026-09-17 09:35:58.988895+00,
21,1930,7330,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9960.,ACTIVE,,2026-09-17 09:35:58.988895+00,
21,1931,7331,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.7897.,ACTIVE,,2026-09-17 09:35:58.988895+00,
21,1932,7332,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9301.,ACTIVE,,2026-09-17 09:35:58.988896+00,
21,1933,7333,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.7471.,ACTIVE,,2026-09-17 09:35:58.988896+00,
21,1934,7334,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9536.,ACTIVE,,2026-09-17 09:35:58.988896+00,
21,1935,7336,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9910.,ACTIVE,,2026-09-17 09:35:58.988896+00,
21,1936,7337,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.5506.,ACTIVE,,2026-09-17 09:35:58.988896+00,
21,1937,7338,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9843.,ACTIVE,,2026-09-17 09:35:58.988897+00,
21,1938,7339,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.8645.,ACTIVE,,2026-09-17 09:35:58.988897+00,
21,1939,7340,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9960.,ACTIVE,,2026-09-17 09:35:58.988897+00,
21,1940,7341,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.8645.,ACTIVE,,2026-09-17 09:35:58.988897+00,
21,1941,7342,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9944.,ACTIVE,,2026-09-17 09:35:58.988897+00,
21,1942,7343,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.7474.,ACTIVE,,2026-09-17 09:35:58.988898+00,
21,1943,7344,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9940.,ACTIVE,,2026-09-17 09:35:58.988898+00,
21,1944,7345,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9911.,ACTIVE,,2026-09-17 09:35:58.988898+00,
21,1945,7346,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.7868.,ACTIVE,,2026-09-17 09:35:58.988898+00,
21,1946,7347,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.7729.,ACTIVE,,2026-09-17 09:35:58.988898+00,
21,1947,7348,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9863.,ACTIVE,,2026-09-17 09:35:58.988899+00,
21,1948,7349,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.7452.,ACTIVE,,2026-09-17 09:35:58.988899+00,
21,1949,7350,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9960.,ACTIVE,,2026-09-17 09:36:18.123441+00,
21,1950,7351,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.7791.,ACTIVE,,2026-09-17 09:36:18.123443+00,
21,1951,7352,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9960.,ACTIVE,,2026-09-17 09:36:18.123443+00,
21,1952,7353,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.7440.,ACTIVE,,2026-09-17 09:36:18.123444+00,
21,1953,7354,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9960.,ACTIVE,,2026-09-17 09:36:18.123444+00,
21,1954,7356,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9930.,ACTIVE,,2026-09-17 09:36:18.123444+00,
21,1955,7358,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9940.,ACTIVE,,2026-09-17 09:36:18.123444+00,
21,1956,7359,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.8645.,ACTIVE,,2026-09-17 09:36:18.123445+00,
21,1957,7360,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9960.,ACTIVE,,2026-09-17 09:36:18.123445+00,
21,1958,7361,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.7518.,ACTIVE,,2026-09-17 09:36:18.123445+00,
21,1959,7362,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9956.,ACTIVE,,2026-09-17 09:36:18.123445+00,
21,1960,7363,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.7816.,ACTIVE,,2026-09-17 09:36:18.123446+00,
21,1961,7364,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9913.,ACTIVE,,2026-09-17 09:36:18.123446+00,
21,1962,7365,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.7474.,ACTIVE,,2026-09-17 09:36:18.123446+00,
21,1963,7366,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9908.,ACTIVE,,2026-09-17 09:36:18.123446+00,
21,1964,7367,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.7816.,ACTIVE,,2026-09-17 09:36:18.123446+00,
21,1965,7368,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9960.,ACTIVE,,2026-09-17 09:36:18.123447+00,
21,1966,7370,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9960.,ACTIVE,,2026-09-17 09:36:18.123447+00,
21,1967,7371,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.8645.,ACTIVE,,2026-09-17 09:36:18.123447+00,
21,1968,7372,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9956.,ACTIVE,,2026-09-17 09:36:18.123447+00,
21,1969,7373,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.8645.,ACTIVE,,2026-09-17 09:36:18.123447+00,
21,1970,7374,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9930.,ACTIVE,,2026-09-17 09:36:18.123448+00,
21,1971,7375,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.7847.,ACTIVE,,2026-09-17 09:36:18.123448+00,
21,1972,7376,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9862.,ACTIVE,,2026-09-17 09:36:18.123448+00,
21,1973,7378,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9770.,ACTIVE,,2026-09-17 09:36:18.123448+00,
21,1974,7380,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9600.,ACTIVE,,2026-09-17 09:36:18.123448+00,
21,1975,7382,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9724.,ACTIVE,,2026-09-17 09:36:18.123449+00,
21,1976,7384,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.9960.,ACTIVE,,2026-09-17 09:36:18.123449+00,
21,1977,7385,HIGH,HIGH severity DDoS detected,RF-NIDS classified this flow as DDoS with confidence 0.8645.,ACTIVE,,2026-09-17 09:36:18.123449+00,
