Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.10.10.2-10.10.20.2-55568-8080-6,10.10.10.2,55568,10.10.20.2,8080,6,16/09/2026 06:31:32,5244,3,4,156.0,220.0,156.0,0.0,52.0,90.06664199358161,185.0,0.0,55.0,88.22320178577364,71700.99160945842,1334.8588863463003,874.0,1365.4830647064066,3633.0,121.0,1010.0,505.0,543.0580079512685,889.0,121.0,4573.0,1524.3333333333335,1843.7386835810905,3633.0,216.0,0,0,0,0,104,136,572.0823798627002,762.7765064836002,0.0,185.0,47.0,77.56471952044767,6016.285714285715,0,0,0,1,0,0,0,0,1.0,53.714285714285715,52.0,55.0,0,0,0,0,0,0,3,156,4,220,64240,254,1,32,0,0,0,0,0,0,0,0,No Label
10.10.10.2-10.10.20.2-55568-8080-6,10.10.10.2,55568,10.10.20.2,8080,6,16/09/2026 06:31:32,458,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,4366.812227074236,458.0,0.0,458.0,458.0,458.0,458.0,0.0,458.0,458.0,0,0,0,0,0,0,0,0,0,64,0,4366.812227074236,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0,0,0,0,0,0,0,0,No Label
10.10.10.2-10.10.20.2-55570-8080-6,10.10.10.2,55570,10.10.20.2,8080,6,16/09/2026 06:31:33,4785,3,4,156.0,220.0,156.0,0.0,52.0,90.06664199358161,185.0,0.0,55.0,88.22320178577364,78578.89237199581,1462.9049111807733,797.5,514.8890171677776,1780.0,360.0,2012.0,1006.0,824.4865068635144,1589.0,423.0,3963.0,1321.0,832.5280776045935,1823.0,360.0,0,0,0,0,104,136,626.9592476489028,835.9456635318704,0.0,185.0,47.0,77.56471952044767,6016.285714285715,0,0,0,1,0,0,0,0,1.0,53.714285714285715,52.0,55.0,0,0,0,0,0,0,3,156,4,220,64240,254,1,32,0,0,0,0,0,0,0,0,No Label
10.10.10.2-10.10.20.2-55570-8080-6,10.10.10.2,55570,10.10.20.2,8080,6,16/09/2026 06:31:33,1215,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1646.0905349794239,1215.0,0.0,1215.0,1215.0,1215.0,1215.0,0.0,1215.0,1215.0,0,0,0,0,0,0,0,0,0,64,0,1646.0905349794239,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0,0,0,0,0,0,0,0,No Label
10.10.10.2-10.10.20.2-55580-8080-6,10.10.10.2,55580,10.10.20.2,8080,6,16/09/2026 06:31:33,6975,3,4,156.0,220.0,156.0,0.0,52.0,90.06664199358161,185.0,0.0,55.0,88.22320178577364,53906.81003584229,1003.584229390681,1162.5,1661.7651759499595,4495.0,0.0,1847.0,923.5,847.8210306426705,1523.0,324.0,6063.0,2021.0,2281.482631974217,4495.0,0.0,0,0,0,0,104,136,430.1075268817204,573.4767025089606,0.0,185.0,47.0,77.56471952044767,6016.285714285715,0,0,0,1,0,0,0,0,1.0,53.714285714285715,52.0,55.0,0,0,0,0,0,0,3,156,4,220,64240,254,1,32,0,0,0,0,0,0,0,0,No Label
10.10.10.2-10.10.20.2-55580-8080-6,10.10.10.2,55580,10.10.20.2,8080,6,16/09/2026 06:31:33,777,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2574.002574002574,777.0,0.0,777.0,777.0,777.0,777.0,0.0,777.0,777.0,0,0,0,0,0,0,0,0,0,64,0,2574.002574002574,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0,0,0,0,0,0,0,0,No Label
10.10.10.2-10.10.20.2-55596-8080-6,10.10.10.2,55596,10.10.20.2,8080,6,16/09/2026 06:31:34,4422,3,4,156.0,220.0,156.0,0.0,52.0,90.06664199358161,185.0,0.0,55.0,88.22320178577364,85029.39846223428,1582.9941203075532,737.0,499.6891033432688,1669.0,240.0,1708.0,854.0,868.3271272970803,1468.0,240.0,3613.0,1204.3333333333333,698.5537440550536,1669.0,401.0,0,0,0,0,104,136,678.42605156038,904.5680687471732,0.0,185.0,47.0,77.56471952044767,6016.285714285715,0,0,0,1,0,0,0,0,1.0,53.714285714285715,52.0,55.0,0,0,0,0,0,0,3,156,4,220,64240,254,1,32,0,0,0,0,0,0,0,0,No Label
10.10.10.2-10.10.20.2-55596-8080-6,10.10.10.2,55596,10.10.20.2,8080,6,16/09/2026 06:31:34,962,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2079.002079002079,962.0,0.0,962.0,962.0,962.0,962.0,0.0,962.0,962.0,0,0,0,0,0,0,0,0,0,64,0,2079.002079002079,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0,0,0,0,0,0,0,0,No Label
10.10.10.2-10.10.20.2-55598-8080-6,10.10.10.2,55598,10.10.20.2,8080,6,16/09/2026 06:31:34,6836,3,4,156.0,220.0,156.0,0.0,52.0,90.06664199358161,185.0,0.0,55.0,88.22320178577364,55002.92568753657,1023.990637799883,1139.3333333333333,1289.0960657246094,3684.0,277.0,2383.0,1191.5,81.31727983645297,1249.0,1134.0,6226.0,2075.3333333333335,1711.4006933892872,3684.0,277.0,0,0,0,0,104,136,438.8531304856641,585.1375073142189,0.0,185.0,47.0,77.56471952044767,6016.285714285715,0,0,0,1,0,0,0,0,1.0,53.714285714285715,52.0,55.0,0,0,0,0,0,0,3,156,4,220,64240,254,1,32,0,0,0,0,0,0,0,0,No Label
10.10.10.2-10.10.20.2-55598-8080-6,10.10.10.2,55598,10.10.20.2,8080,6,16/09/2026 06:31:34,798,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2506.2656641604012,798.0,0.0,798.0,798.0,798.0,798.0,0.0,798.0,798.0,0,0,0,0,0,0,0,0,0,64,0,2506.2656641604012,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0,0,0,0,0,0,0,0,No Label
