Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.29.0.10-172.29.0.20-8080-45074-6,172.29.0.20,45074,172.29.0.10,8080,6,03/09/2026 03:03:03,1295,5,5,99.0,225.0,99.0,0.0,19.8,44.274145954495836,192.0,0.0,45.0,83.40863264674707,250193.0501930502,7722.007722007723,143.8888888888889,309.8775743920672,959.0,3.0,1233.0,308.25,460.7178275980501,993.0,21.0,1282.0,320.5,428.5000972384176,959.0,68.0,0,0,0,0,168,168,3861.0038610038614,3861.0038610038614,0.0,192.0,29.454545454545453,61.81482611212886,3821.072727272728,0,0,0,1,0,0,0,0,1.0,32.4,19.8,45.0,0,0,0,0,0,0,5,99,5,225,64240,64,1,32,0,0,0,0,0,0,0,0,No Label
172.29.0.10-172.29.0.20-8080-45076-6,172.29.0.20,45076,172.29.0.10,8080,6,03/09/2026 03:03:03,2820,5,5,99.0,225.0,99.0,0.0,19.8,44.274145954495836,192.0,0.0,45.0,83.40863264674707,114893.6170212766,3546.099290780142,313.3333333333333,526.9582526158974,1620.0,4.0,2520.0,630.0,699.8499839251266,1627.0,13.0,2816.0,704.0,626.7274793188291,1633.0,307.0,0,0,0,0,168,168,1773.049645390071,1773.049645390071,0.0,192.0,29.454545454545453,61.81482611212886,3821.072727272728,0,0,0,1,0,0,0,0,1.0,32.4,19.8,45.0,0,0,0,0,0,0,5,99,5,225,64240,64,1,32,0,0,0,0,0,0,0,0,No Label
172.29.0.10-172.29.0.20-8080-45084-6,172.29.0.20,45084,172.29.0.10,8080,6,03/09/2026 03:03:03,2844,5,5,99.0,225.0,99.0,0.0,19.8,44.274145954495836,192.0,0.0,45.0,83.40863264674707,113924.05063291139,3516.1744022503512,316.0,400.01156233289055,1031.0,1.0,1813.0,453.25,363.07976625896777,787.0,6.0,2841.0,710.25,299.51335529488495,1046.0,317.0,0,0,0,0,168,168,1758.0872011251756,1758.0872011251756,0.0,192.0,29.454545454545453,61.81482611212886,3821.072727272728,0,0,0,1,0,0,0,0,1.0,32.4,19.8,45.0,0,0,0,0,0,0,5,99,5,225,64240,64,1,32,0,0,0,0,0,0,0,0,No Label
172.29.0.10-172.29.0.20-8080-45122-6,172.29.0.20,45122,172.29.0.10,8080,6,03/09/2026 03:03:03,2899,5,5,99.0,225.0,99.0,0.0,19.8,44.274145954495836,192.0,0.0,45.0,83.40863264674707,111762.6767850983,3449.4653328734043,322.1111111111111,751.1322194601368,2302.0,1.0,2613.0,653.25,1112.0174983635225,2313.0,4.0,2898.0,724.5,1057.3509351204075,2302.0,45.0,0,0,0,0,168,168,1724.7326664367022,1724.7326664367022,0.0,192.0,29.454545454545453,61.81482611212886,3821.072727272728,0,0,0,1,0,0,0,0,1.0,32.4,19.8,45.0,0,0,0,0,0,0,5,99,5,225,64240,64,1,32,0,0,0,0,0,0,0,0,No Label
172.29.0.10-172.29.0.20-8080-45116-6,172.29.0.20,45116,172.29.0.10,8080,6,03/09/2026 03:03:03,5128,5,5,99.0,225.0,99.0,0.0,19.8,44.274145954495836,192.0,0.0,45.0,83.40863264674707,63182.52730109205,1950.078003120125,569.7777777777778,801.5433203791572,2089.0,0.0,3809.0,952.25,994.2448977322774,2142.0,8.0,5123.0,1280.75,751.6241857914544,2089.0,272.0,0,0,0,0,168,168,975.0390015600625,975.0390015600625,0.0,192.0,29.454545454545453,61.81482611212886,3821.072727272728,0,0,0,1,0,0,0,0,1.0,32.4,19.8,45.0,0,0,0,0,0,0,5,99,5,225,64240,64,1,32,0,0,0,0,0,0,0,0,No Label
172.29.0.10-172.29.0.20-8080-45092-6,172.29.0.20,45092,172.29.0.10,8080,6,03/09/2026 03:03:03,5258,5,5,99.0,225.0,99.0,0.0,19.8,44.274145954495836,192.0,0.0,45.0,83.40863264674707,61620.38798022062,1901.8638265500192,584.2222222222222,1059.7597343003954,3070.0,1.0,4965.0,1241.25,1406.431269798374,3088.0,5.0,5256.0,1314.0,1317.6737077137116,3070.0,298.0,0,0,0,0,168,168,950.9319132750096,950.9319132750096,0.0,192.0,29.454545454545453,61.81482611212886,3821.072727272728,0,0,0,1,0,0,0,0,1.0,32.4,19.8,45.0,0,0,0,0,0,0,5,99,5,225,64240,64,1,32,0,0,0,0,0,0,0,0,No Label
172.29.0.10-172.29.0.20-8080-45126-6,172.29.0.20,45126,172.29.0.10,8080,6,03/09/2026 03:03:03,6157,5,5,99.0,225.0,99.0,0.0,19.8,44.274145954495836,192.0,0.0,45.0,83.40863264674707,52623.030696767906,1624.167614097775,684.1111111111111,1322.0446706186258,3638.0,1.0,3944.0,986.0,1779.8312654106662,3651.0,4.0,6156.0,1539.0,1707.8077565502897,3638.0,49.0,0,0,0,0,168,168,812.0838070488875,812.0838070488875,0.0,192.0,29.454545454545453,61.81482611212886,3821.072727272728,0,0,0,1,0,0,0,0,1.0,32.4,19.8,45.0,0,0,0,0,0,0,5,99,5,225,64240,64,1,32,0,0,0,0,0,0,0,0,No Label
172.29.0.10-172.29.0.20-8080-45210-6,172.29.0.20,45210,172.29.0.10,8080,6,03/09/2026 03:03:03,3969,5,5,99.0,225.0,99.0,0.0,19.8,44.274145954495836,192.0,0.0,45.0,83.40863264674707,81632.65306122448,2519.5263290501384,441.0,920.8308748081811,2681.0,1.0,2811.0,702.75,1330.3684639978505,2698.0,7.0,3965.0,991.25,1242.1283817169087,2681.0,47.0,0,0,0,0,168,168,1259.7631645250692,1259.7631645250692,0.0,192.0,29.454545454545453,61.81482611212886,3821.072727272728,0,0,0,1,0,0,0,0,1.0,32.4,19.8,45.0,0,0,0,0,0,0,5,99,5,225,64240,64,1,32,0,0,0,0,0,0,0,0,No Label
172.29.0.10-172.29.0.20-8080-45216-6,172.29.0.20,45216,172.29.0.10,8080,6,03/09/2026 03:03:03,3993,5,5,99.0,225.0,99.0,0.0,19.8,44.274145954495836,192.0,0.0,45.0,83.40863264674707,81141.9984973704,2504.3826696719257,443.6666666666667,1147.8086730810148,3492.0,0.0,3669.0,917.25,1726.9735328989075,3506.0,7.0,3989.0,997.2500000000001,1669.7279968106582,3492.0,16.0,0,0,0,0,168,168,1252.1913348359628,1252.1913348359628,0.0,192.0,29.454545454545453,61.81482611212886,3821.072727272728,0,0,0,1,0,0,0,0,1.0,32.4,19.8,45.0,0,0,0,0,0,0,5,99,5,225,64240,64,1,32,0,0,0,0,0,0,0,0,No Label
172.29.0.10-172.29.0.20-8080-45102-6,172.29.0.20,45102,172.29.0.10,8080,6,03/09/2026 03:03:03,7036,5,5,99.0,225.0,99.0,0.0,19.8,44.274145954495836,192.0,0.0,45.0,83.40863264674707,46048.89141557703,1421.2620807276862,781.7777777777778,1337.7637849951107,3791.0,1.0,4842.0,1210.5,1753.351932727711,3800.0,5.0,7034.0,1758.5,1580.8711733302832,3791.0,292.0,0,0,0,0,168,168,710.6310403638431,710.6310403638431,0.0,192.0,29.454545454545453,61.81482611212886,3821.072727272728,0,0,0,1,0,0,0,0,1.0,32.4,19.8,45.0,0,0,0,0,0,0,5,99,5,225,64240,64,1,32,0,0,0,0,0,0,0,0,No Label
