Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.29.0.10-172.29.0.20-8080-53576-6,172.29.0.20,53576,172.29.0.10,8080,6,03/09/2026 02:54:14,643,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,3110.4199066874025,643.0,0.0,643.0,643.0,643.0,643.0,0.0,643.0,643.0,0,0,0,0,0,0,0,0,0,64,0,3110.4199066874025,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,92,-1,0,32,0,0,0,0,0,0,0,0,No Label
172.29.0.10-172.29.0.20-8080-53578-6,172.29.0.20,53578,172.29.0.10,8080,6,03/09/2026 02:54:14,642,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,3115.264797507788,642.0,0.0,642.0,642.0,642.0,642.0,0.0,642.0,642.0,0,0,0,0,0,0,0,0,0,64,0,3115.264797507788,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,92,-1,0,32,0,0,0,0,0,0,0,0,No Label
172.29.0.10-172.29.0.20-8080-53588-6,172.29.0.20,53588,172.29.0.10,8080,6,03/09/2026 02:54:14,1611,9,10,100.0,65739.0,100.0,0.0,11.11111111111111,33.333333333333336,19200.0,0.0,6573.9,7219.436827066222,4.086840471756673E7,11793.916821849783,89.49999999999999,301.3593223652963,1283.0,1.0,1571.0,196.375,444.52862273263287,1283.0,3.0,1606.0,178.44444444444446,422.4932280851112,1293.0,3.0,0,0,0,0,296,328,5586.592178770949,6207.324643078833,0.0,19200.0,3291.9500000000003,6002.25978913907,3.602712257631579E7,0,0,0,1,0,0,0,0,1.0,3465.2105263157896,11.11111111111111,6573.9,0,0,0,0,0,0,9,100,10,65739,64240,64,1,32,0,0,0,0,0,0,0,0,No Label
172.29.0.10-172.29.0.20-8080-53588-6,172.29.0.20,53588,172.29.0.10,8080,6,03/09/2026 02:54:14,1542,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1297.0168612191958,1542.0,0.0,1542.0,1542.0,1542.0,1542.0,0.0,1542.0,1542.0,0,0,0,0,0,0,0,0,0,64,0,1297.0168612191958,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,92,-1,0,32,0,0,0,0,0,0,0,0,No Label
172.29.0.10-172.29.0.20-8080-52442-6,172.29.0.20,52442,172.29.0.10,8080,6,03/09/2026 02:54:09,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,63,64,0,32,0,0,0,0,0,0,0,0,No Label
172.29.0.10-172.29.0.20-0-0-0,172.29.0.20,0,172.29.0.10,0,0,03/09/2026 02:54:12,1005404,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9785001850002586,335134.6666666666,580444.2893132237,1005374.0,9.0,1005383.0,1005383.0,0.0,1005383.0,1005383.0,1005395.0,1005395.0,0.0,1005395.0,1005395.0,0,0,0,0,0,0,1.9892500925001293,1.9892500925001293,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
172.29.0.10-172.29.0.20-8080-52422-6,172.29.0.20,52422,172.29.0.10,8080,6,03/09/2026 02:54:09,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,2.0,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,500000.0,500000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,63,64,0,32,0,0,0,0,0,0,0,0,No Label
172.29.0.10-172.29.0.20-8080-52424-6,172.29.0.20,52424,172.29.0.10,8080,6,03/09/2026 02:54:09,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,2.0,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,500000.0,500000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,63,64,0,32,0,0,0,0,0,0,0,0,No Label
172.29.0.10-172.29.0.20-8080-52408-6,172.29.0.20,52408,172.29.0.10,8080,6,03/09/2026 02:54:09,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666666.6666666666,3.0,0.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,333333.3333333333,333333.3333333333,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,63,64,0,32,0,0,0,0,0,0,0,0,No Label
172.29.0.10-172.29.0.20-8080-52406-6,172.29.0.20,52406,172.29.0.10,8080,6,03/09/2026 02:54:09,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,2.0,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,500000.0,500000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,63,64,0,32,0,0,0,0,0,0,0,0,No Label
172.29.0.10-172.29.0.20-8080-52404-6,172.29.0.20,52404,172.29.0.10,8080,6,03/09/2026 02:54:09,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,8.0,0.0,8.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,125000.0,125000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,63,64,0,32,0,0,0,0,0,0,0,0,No Label
172.29.0.10-172.29.0.20-8080-52418-6,172.29.0.20,52418,172.29.0.10,8080,6,03/09/2026 02:54:09,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,2.0,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,500000.0,500000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,63,64,0,32,0,0,0,0,0,0,0,0,No Label
172.29.0.10-172.29.0.20-8080-52430-6,172.29.0.20,52430,172.29.0.10,8080,6,03/09/2026 02:54:09,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,2.0,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,500000.0,500000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,63,64,0,32,0,0,0,0,0,0,0,0,No Label
