Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.29.0.10-172.29.0.20-8080-34302-6,172.29.0.20,34302,172.29.0.10,8080,6,03/09/2026 02:53:55,2269,5,5,87.0,210.0,87.0,0.0,17.4,38.90758280849634,185.0,0.0,42.0,80.66907709897268,130894.66725429703,4407.227853680035,252.11111111111111,501.63892503583804,1445.0,4.0,2233.0,558.25,676.5867153095257,1445.0,24.0,2256.0,564.0,678.3494674575929,1468.0,40.0,0,0,0,0,168,168,2203.6139268400175,2203.6139268400175,0.0,185.0,27.0,58.651513194460726,3440.000000000001,0,0,0,1,0,0,0,0,1.0,29.7,17.4,42.0,0,0,0,0,0,0,5,87,5,210,64240,64,1,32,0,0,0,0,0,0,0,0,No Label
172.29.0.10-172.29.0.20-8080-34312-6,172.29.0.20,34312,172.29.0.10,8080,6,03/09/2026 02:53:56,1858,5,5,87.0,210.0,87.0,0.0,17.4,38.90758280849634,185.0,0.0,42.0,80.66907709897268,159849.30032292788,5382.1313240043055,206.44444444444443,489.493388900992,1493.0,3.0,1824.0,456.0,701.4266414482225,1493.0,25.0,1840.0,460.0,709.013399027127,1511.0,29.0,0,0,0,0,168,168,2691.0656620021527,2691.0656620021527,0.0,185.0,27.0,58.651513194460726,3440.000000000001,0,0,0,1,0,0,0,0,1.0,29.7,17.4,42.0,0,0,0,0,0,0,5,87,5,210,64240,64,1,32,0,0,0,0,0,0,0,0,No Label
172.29.0.10-172.29.0.20-8080-34314-6,172.29.0.20,34314,172.29.0.10,8080,6,03/09/2026 02:53:57,1758,5,5,87.0,210.0,87.0,0.0,17.4,38.90758280849634,185.0,0.0,42.0,80.66907709897268,168941.9795221843,5688.282138794084,195.33333333333334,448.49275356464796,1370.0,3.0,1722.0,430.5,638.1245959842012,1370.0,29.0,1740.0,435.0,646.5297105830997,1391.0,39.0,0,0,0,0,168,168,2844.141069397042,2844.141069397042,0.0,185.0,27.0,58.651513194460726,3440.000000000001,0,0,0,1,0,0,0,0,1.0,29.7,17.4,42.0,0,0,0,0,0,0,5,87,5,210,64240,64,1,32,0,0,0,0,0,0,0,0,No Label
172.29.0.10-172.29.0.20-8080-34324-6,172.29.0.20,34324,172.29.0.10,8080,6,03/09/2026 02:53:58,1860,5,5,87.0,210.0,87.0,0.0,17.4,38.90758280849634,185.0,0.0,42.0,80.66907709897268,159677.4193548387,5376.344086021505,206.66666666666663,458.9847492019751,1408.0,9.0,1818.0,454.5,649.0369789156855,1408.0,42.0,1834.0,458.49999999999994,658.670124822231,1433.0,51.0,0,0,0,0,168,168,2688.1720430107525,2688.1720430107525,0.0,185.0,27.0,58.651513194460726,3440.000000000001,0,0,0,1,0,0,0,0,1.0,29.7,17.4,42.0,0,0,0,0,0,0,5,87,5,210,64240,64,1,32,0,0,0,0,0,0,0,0,No Label
172.29.0.10-172.29.0.20-8080-34336-6,172.29.0.20,34336,172.29.0.10,8080,6,03/09/2026 02:53:59,2073,5,5,95.0,225.0,95.0,0.0,19.0,42.485291572496,192.0,0.0,45.0,83.40863264674707,154365.65364206463,4823.92667631452,230.33333333333334,455.3770415820279,1366.0,6.0,2031.0,507.75,621.671067902204,1366.0,23.0,2059.0,514.75,613.7134917858658,1383.0,48.0,0,0,0,0,168,168,2411.96333815726,2411.96333815726,0.0,192.0,29.09090909090909,61.37500231438618,3766.8909090909087,0,0,0,1,0,0,0,0,1.0,32.0,19.0,45.0,0,0,0,0,0,0,5,95,5,225,64240,64,1,32,0,0,0,0,0,0,0,0,No Label
172.29.0.10-172.29.0.20-8080-34342-6,172.29.0.20,34342,172.29.0.10,8080,6,03/09/2026 02:54:01,1978,9,10,100.0,65739.0,100.0,0.0,11.11111111111111,33.333333333333336,19200.0,0.0,6573.9,7219.436827066222,3.3285642062689584E7,9605.662285136501,109.88888888888887,345.39012705820215,1462.0,1.0,1929.0,241.125,505.95438458987024,1462.0,3.0,1968.0,218.66666666666669,484.91829208640917,1484.0,4.0,0,0,0,0,296,328,4550.0505561172895,5055.6117290192105,0.0,19200.0,3291.9500000000003,6002.25978913907,3.602712257631579E7,0,0,0,1,0,0,0,0,1.0,3465.2105263157896,11.11111111111111,6573.9,0,0,0,0,0,0,9,100,10,65739,64240,64,1,32,0,0,0,0,0,0,0,0,No Label
172.29.0.10-172.29.0.20-8080-34342-6,172.29.0.20,34342,172.29.0.10,8080,6,03/09/2026 02:54:01,669,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2989.536621823617,669.0,0.0,669.0,669.0,669.0,669.0,0.0,669.0,669.0,0,0,0,0,0,0,0,0,0,64,0,2989.536621823617,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,92,-1,0,32,0,0,0,0,0,0,0,0,No Label
172.29.0.10-172.29.0.20-8080-34324-6,172.29.0.20,34324,172.29.0.10,8080,6,03/09/2026 02:53:58,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,2.0,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,500000.0,500000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,63,64,0,32,0,0,0,0,0,0,0,0,No Label
172.29.0.10-172.29.0.20-8080-34336-6,172.29.0.20,34336,172.29.0.10,8080,6,03/09/2026 02:53:59,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,4.0,0.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,250000.0,250000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,63,64,0,32,0,0,0,0,0,0,0,0,No Label
172.29.0.10-172.29.0.20-8080-34302-6,172.29.0.20,34302,172.29.0.10,8080,6,03/09/2026 02:53:55,6,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333333.3333333333,6.0,0.0,6.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,166666.66666666666,166666.66666666666,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,63,64,0,32,0,0,0,0,0,0,0,0,No Label
