Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.29.0.10-172.29.0.20-8080-46824-6,172.29.0.20,46824,172.29.0.10,8080,6,03/09/2026 02:53:41,3468,5,5,80.0,210.0,80.0,0.0,16.0,35.77708763999664,185.0,0.0,42.0,80.66907709897268,83621.68396770472,2883.506343713956,385.33333333333337,670.7018711767547,1641.0,5.0,3328.0,832.0,859.1433718148173,1641.0,77.0,3398.0,849.5,850.2981829922959,1678.0,88.0,0,0,0,0,168,168,1441.753171856978,1441.753171856978,0.0,185.0,26.363636363636363,57.96942767920471,3360.4545454545455,0,0,0,1,0,0,0,0,1.0,29.0,16.0,42.0,0,0,0,0,0,0,5,80,5,210,64240,64,1,32,0,0,0,0,0,0,0,0,No Label
172.29.0.10-172.29.0.20-8080-46832-6,172.29.0.20,46832,172.29.0.10,8080,6,03/09/2026 02:53:42,1852,5,5,95.0,225.0,95.0,0.0,19.0,42.485291572496,192.0,0.0,45.0,83.40863264674707,172786.17710583154,5399.5680345572355,205.77777777777777,435.1234818352653,1306.0,4.0,1822.0,455.5,599.1936247991963,1306.0,32.0,1825.0,456.25,608.3093374262802,1324.0,34.0,0,0,0,0,168,168,2699.7840172786177,2699.7840172786177,0.0,192.0,29.09090909090909,61.37500231438618,3766.8909090909087,0,0,0,1,0,0,0,0,1.0,32.0,19.0,45.0,0,0,0,0,0,0,5,95,5,225,64240,64,1,32,0,0,0,0,0,0,0,0,No Label
172.29.0.10-172.29.0.20-8080-46838-6,172.29.0.20,46838,172.29.0.10,8080,6,03/09/2026 02:53:43,2233,9,10,100.0,65739.0,100.0,0.0,11.11111111111111,33.333333333333336,19200.0,0.0,6573.9,7219.436827066222,2.9484549932825793E7,8508.73264666368,124.05555555555554,393.6952348054225,1673.0,2.0,2181.0,272.62500000000006,576.885712251569,1673.0,4.0,2215.0,246.11111111111111,551.8291049873241,1693.0,4.0,0,0,0,0,296,328,4030.452306314375,4478.280340349305,0.0,19200.0,3291.9500000000003,6002.25978913907,3.602712257631579E7,0,0,0,1,0,0,0,0,1.0,3465.2105263157896,11.11111111111111,6573.9,0,0,0,0,0,0,9,100,10,65739,64240,64,1,32,0,0,0,0,0,0,0,0,No Label
172.29.0.10-172.29.0.20-8080-46838-6,172.29.0.20,46838,172.29.0.10,8080,6,03/09/2026 02:53:43,702,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2849.002849002849,702.0,0.0,702.0,702.0,702.0,702.0,0.0,702.0,702.0,0,0,0,0,0,0,0,0,0,64,0,2849.002849002849,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,92,-1,0,32,0,0,0,0,0,0,0,0,No Label
172.29.0.10-172.29.0.20-8080-33958-6,172.29.0.20,33958,172.29.0.10,8080,6,03/09/2026 02:53:48,1924,5,5,80.0,210.0,80.0,0.0,16.0,35.77708763999664,185.0,0.0,42.0,80.66907709897268,150727.65072765073,5197.505197505197,213.77777777777777,475.32325258127696,1443.0,5.0,1893.0,473.25,668.2386674435015,1443.0,25.0,1909.0,477.24999999999994,673.502969555443,1461.0,36.0,0,0,0,0,168,168,2598.7525987525987,2598.7525987525987,0.0,185.0,26.363636363636363,57.96942767920471,3360.4545454545455,0,0,0,1,0,0,0,0,1.0,29.0,16.0,42.0,0,0,0,0,0,0,5,80,5,210,64240,64,1,32,0,0,0,0,0,0,0,0,No Label
172.29.0.10-172.29.0.20-0-0-0,172.29.0.20,0,172.29.0.10,0,0,03/09/2026 02:53:45,2003507,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.994748708140276,400701.4,548659.7113387313,1001761.0,11.0,2003496.0,1001748.0,35.35533905932738,1001773.0,1001723.0,2003479.0,1001739.5,45.96194077712559,1001772.0,1001707.0,0,0,0,0,0,0,1.497374354070138,1.497374354070138,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,3,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
172.29.0.10-172.29.0.20-8080-46824-6,172.29.0.20,46824,172.29.0.10,8080,6,03/09/2026 02:53:41,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666666.6666666666,3.0,0.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,333333.3333333333,333333.3333333333,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,63,64,0,32,0,0,0,0,0,0,0,0,No Label
172.29.0.10-172.29.0.20-8080-46832-6,172.29.0.20,46832,172.29.0.10,8080,6,03/09/2026 02:53:42,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666666.6666666666,3.0,0.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,333333.3333333333,333333.3333333333,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,63,64,0,32,0,0,0,0,0,0,0,0,No Label
172.29.0.10-172.29.0.20-8080-33958-6,172.29.0.20,33958,172.29.0.10,8080,6,03/09/2026 02:53:48,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,2.0,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,500000.0,500000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,63,64,0,32,0,0,0,0,0,0,0,0,No Label
